1,4244,9.01961,30.8
2,4248,100,2.2
3,4251,100,5.3
1,4256,9.01961,30.3
2,4257,100,2.2
3,4259,100,5.2
1,4264,9.01961,30.3
2,4268,100,2.2
3,4271,100,5.2
1,4276,9.01961,30.8
2,4281,100,2.2
3,4281,100,5.2
1,4289,9.01961,30.3
2,4289,100,2.2
3,4293,100,5.2
1,4298,9.01961,30.3
2,4301,100,2.2
3,4301,100,5.3
1,4309,9.01961,30.3
3,4309,100,5.3
2,4312,100,2.2
1,4322,9.01961,30.3
3,4322,100,5.2
2,4323,100,2.2
3,4331,100,5.2
1,4331,9.01961,30.5
2,4334,100,2.1
3,4342,100,5.2
1,4342,9.01961,30.3
2,4346,100,2.2
3,4349,100,5.3
1,4354,9.01961,30.8
2,4354,100,2.2
3,4361,100,5.2
1,4361,9.01961,30.3
2,4367,100,2.2
3,4371,100,5.3
1,4374,9.01961,30.3
2,4378,100,2.2
3,4384,100,5.2
1,4387,9.01961,30.3
2,4387,100,2.2
3,4390,100,5.2
1,4396,9.01961,30.8
2,4399,100,2.2
3,4399,100,5.2
1,4407,9.01961,30.3
2,4411,100,2.2
3,4411,100,5.2
1,4420,9.01961,30.3
2,4420,100,2.2
3,4422,100,5.2
1,4431,9.01961,30.3
2,4431,100,2.2
3,4431,100,5.3
1,4441,9.01961,30.3
3,4442,100,5.2
2,4445,100,2.2
3,4453,100,5.2
1,4453,9.01961,30.3
2,4453,100,2.2
3,4460,100,5.2
1,4461,9.01961,30.3
2,4466,99.6078,2.2
3,4473,100,5.2
1,4473,9.01961,30.5
2,4475,100,2.2
3,4480,100,5.2
1,4485,9.01961,30.3
2,4485,100,2.2
3,4494,100,5.2
1,4494,9.01961,30.3
2,4498,100,2.2
3,4501,100,5.2
1,4505,9.01961,30.3
2,4510,100,2.2
3,4510,100,5.2
1,4517,9.01961,30.5
2,4518,100,2.2
3,4521,100,5.2
1,4526,9.01961,30.5
2,4531,100,2.2
3,4535,100,5.2
1,4538,9.01961,30.3
2,4543,100,2.2
3,4543,100,5.2
1,4550,9.01961,30.3
2,4551,100,2.2
3,4554,100,5.2
1,4558,9.01961,30.3
3,4563,100,5.2
2,4564,100,2.2
1,4569,9.01961,30.3
3,4570,100,5.3
2,4576,100,2.2
3,4583,100,5.2
1,4584,9.01961,30.3
2,4587,100,2.2
3,4591,100,5.2
1,4595,9.01961,30.3
2,4596,100,2.2
3,4602,100,5.3
1,4603,9.01961,30.3
2,4608,100,2.2
3,4611,100,5.2
1,4616,9.01961,30.3
2,4619,100,2.2
3,4624,100,5.2
1,4628,9.01961,30.3
2,4629,100,2.2
3,4631,100,5.2
1,4635,9.01961,30.3
2,4640,100,2.2
3,4644,100,5.2
1,4648,9.01961,30.3
2,4653,100,2.2
3,4654,100,5.3
1,4660,9.01961,30.3
2,4661,100,2.2
3,4664,100,5.2
1,4669,9.01961,30.3
2,4674,100,2.2
3,4674,100,5.2
1,4681,9.01961,30.3
3,4682,100,5.3
2,4684,100,2.1
1,4694,9.01961,30.3
3,4695,100,5.3
2,4695,99.6078,2.2
1,4702,9.01961,30.3
3,4703,100,5.2
2,4705,100,2.2
3,4713,100,5.2
1,4713,9.01961,30.3
2,4718,100,2.2
3,4722,100,5.2
1,4725,9.01961,30.3
2,4726,100,2.2
3,4733,100,5.2
1,4734,9.01961,30.3
2,4739,100,2.2
3,4744,100,5.2
1,4751,9.01961,30.3
2,4752,100,2.2
3,4752,100,5.2
1,4759,9.01961,30.1
2,4760,100,2.2
3,4763,100,5.2
1,4766,9.01961,30.5
2,4771,100,2.2
3,4776,100,5.2
1,4780,9.01961,30.3
2,4784,100,2.2
3,4784,100,5.2
1,4792,9.01961,30.3
2,4793,100,2.2
3,4796,100,5.2
1,4800,9.01961,30.3
3,4804,100,5.3
2,4804,100,2.2
1,4811,9.01961,30.3
3,4812,100,5.2
2,4817,100,2.2
1,4824,9.01961,30.3
3,4825,100,5.2
2,4832,99.6078,2.2
3,4832,100,5.2
1,4833,9.01961,30.1
2,4836,100,2.2
3,4845,100,5.2
1,4846,9.01961,30.3
2,4849,100,2.2
3,4853,100,5.2
1,4858,9.01961,30.3
2,4862,100,2.2
3,4866,100,5.2
1,4866,9.01961,30.3
2,4869,100,2.2
3,4873,100,5.2
1,4878,9.01961,30.3
2,4881,100,2.2
3,4882,100,5.2
1,4890,9.01961,30.3
2,4891,100,2.2
3,4894,100,5.2
1,4898,9.01961,30.3
2,4902,100,2.2
3,4909,100,5.2
1,4912,9.01961,30.3
2,4915,100,2.2
3,4915,100,5.2
1,4923,9.01961,30.3
2,4924,100,2.2
3,4927,100,5.3
1,4931,9.01961,30.3
2,4935,100,2.2
3,4936,100,5.2
1,4944,9.01961,30.3
3,4945,100,5.2
2,4948,100,2.2
3,4956,100,5.2
1,4957,9.01961,30.3
2,4957,99.6078,2.2
3,4964,100,5.3
1,4965,9.01961,30.3
2,4967,100,2.2
3,4972,100,5.2
1,4976,9.01961,30.3
2,4981,100,2.2
3,4985,100,5.2
1,4988,9.01961,30.3
2,4989,100,2.2
3,4992,100,5.2
1,4997,9.01961,30.3
2,5001,100,2.2
3,5006,100,5.2
1,5009,9.01961,30.8
2,5014,100,2.2
3,5014,100,5.2
1,5020,9.01961,30.3
2,5021,100,2.2
3,5025,100,5.3
1,5029,9.01961,30.3
2,5033,100,2.2
3,5034,100,5.3
1,5041,9.01961,30.3
2,5046,100,2.2
3,5047,100,5.3
1,5054,9.01961,30.3
3,5055,100,5.2
2,5055,100,2.2
1,5061,9.01961,30.3
3,5065,100,5.2
2,5065,100,2.2
3,5075,100,5.2
1,5076,9.01961,30.5
2,5080,100,2.2
3,5083,100,5.3
1,5087,9.01961,30.3
2,5088,100,2.2
3,5095,100,5.2
1,5096,9.01961,30.5
2,5099,100,2.2
3,5103,100,5.2
1,5107,9.01961,30.8
2,5111,100,2.2
3,5115,100,5.3
1,5120,9.01961,30.3
2,5121,100,2.2
3,5124,100,5.3
1,5127,9.01961,30.3
2,5131,100,2.2
3,5136,100,5.2
1,5140,9.01961,30.3
2,5144,100,2.2
3,5145,100,5.2
1,5151,9.01961,30.3
2,5156,100,2.2
3,5156,100,5.2
1,5164,9.01961,30.3
2,5166,100,2.2
3,5169,100,5.3
1,5173,9.01961,30.3
3,5178,100,5.3
2,5178,100,2.2
1,5185,9.01961,30.3
3,5186,100,5.2
2,5189,99.6078,2.2
3,5192,100,5.2
1,5193,9.01961,30.3
2,5197,100,2.2
3,5205,100,5.2
1,5205,9.01961,30.3
2,5209,100,2.2
3,5218,100,5.2
1,5218,9.01961,30.5
2,5221,100,2.2
3,5226,100,5.2
1,5226,9.01961,30.5
2,5230,100,2.2
3,5234,100,5.2
1,5237,9.01961,30.3
2,5243,100,2.2
3,5247,100,5.2
1,5250,9.01961,30.3
2,5255,100,2.2
3,5255,100,5.3
1,5259,9.01961,30.5
2,5263,100,2.2
3,5267,100,5.2
1,5272,9.01961,30.3
2,5276,100,2.2
3,5277,100,5.3
1,5283,9.01961,30.3
2,5286,100,2.2
3,5286,100,5.2
1,5291,9.01961,30.1
2,5295,100,2.1
3,5300,100,5.2
1,5303,9.01961,30.3
3,5308,100,5.3
2,5308,100,2.2
1,5317,9.01961,30.3
3,5317,100,5.2
2,5321,100,2.2
1,5324,9.41177,30.1
3,5324,100,5.2
2,5328,100,2.2
3,5337,100,5.4
1,5337,9.41177,31
2,5341,100,2.2
3,5345,100,5.4
1,5349,9.41177,31.4
2,5354,100,2.2
3,5358,100,5.4
1,5358,9.41177,31.6
2,5362,100,2.2
3,5366,100,5.5
1,5370,9.41177,31.6
2,5373,100,2.2
3,5377,100,5.5
1,5382,9.41177,31.8
2,5386,100,2.2
3,5392,100,5.5
1,5392,9.41177,31.8
2,5394,100,2.2
3,5399,100,5.5
1,5402,9.41177,31.8
2,5406,100,2.2
3,5406,100,5.5
1,5415,9.41177,31.8
2,5418,100,2.3
3,5418,100,5.5
1,5422,9.01961,32.5
2,5427,100,2.2
3,5432,100,5.5
1,5436,9.01961,31.2
2,5439,100,2.2
3,5439,100,5.4
1,5448,9.01961,30.8
2,5448,100,2.2
3,5452,100,5.4
1,5456,9.01961,30.5
3,5460,100,5.3
2,5460,100,2.2
1,5468,9.01961,30.5
3,5468,100,5.4
2,5473,100,2.2
1,5480,9.01961,30.3
3,5480,100,5.3
2,5481,100,2.2
1,5488,9.01961,30.5
3,5488,100,5.3
2,5493,100,2.2
3,5501,100,5.3
1,5501,9.01961,30.3
2,5505,100,2.2
3,5509,100,5.3
1,5514,9.01961,30.3
2,5514,100,2.2
3,5522,100,5.3
1,5522,9.01961,30.3
2,5526,100,2.2
3,5530,100,5.3
1,5534,9.01961,30.3
2,5537,100,2.2
3,5541,100,5.2
1,5545,9.01961,30.3
2,5545,100,2.2
3,5549,100,5.2
1,5554,9.41177,30.3
2,5559,100,2.2
3,5563,100,5.3
1,5566,9.41177,31
2,5570,100,2.2
3,5570,100,5.4
1,5579,9.41177,31.4
2,5580,100,2.2
3,5584,100,5.4
1,5587,9.01961,32
2,5590,100,2.2
3,5594,100,5.4
1,5599,9.01961,31.2
3,5604,100,5.4
2,5604,100,2.2
1,5611,9.01961,30.5
3,5611,100,5.3
2,5616,99.6078,2.2
1,5619,9.01961,30.5
3,5624,100,5.3
2,5624,100,2.2
3,5632,100,5.3
1,5632,9.01961,30.5
2,5640,100,2.2
3,5640,100,5.3
1,5645,9.01961,30.5
2,5651,100,2.2
3,5652,100,5.3
1,5652,9.01961,30.8
2,5657,100,2.2
3,5661,100,5.3
1,5665,9.01961,30.5
2,5668,100,2.2
3,5672,100,5.3
1,5676,9.01961,30.8
2,5680,100,2.2
3,5681,100,5.2
1,5684,9.01961,30.3
2,5689,100,2.2
3,5693,100,5.2
1,5698,9.01961,30.3
2,5702,100,2.2
3,5702,100,5.3
1,5708,9.01961,30.3
2,5709,100,2.2
3,5713,100,5.3
1,5718,9.01961,30.3
2,5721,100,2.2
3,5726,100,5.3
1,5730,9.01961,30.3
3,5730,100,5.2
2,5735,100,2.2
1,5742,9.01961,30.3
3,5742,100,5.2
2,5747,100,2.2
3,5750,100,5.3
1,5751,9.01961,30.3
2,5754,100,2.2
3,5761,100,5.2
1,5762,9.01961,30.3
2,5768,100,2.2
3,5771,100,5.3
1,5774,9.01961,30.8
2,5779,100,2.2
3,5783,100,5.2
1,5783,9.01961,30.5
2,5786,100,2.2
3,5790,100,5.3
1,5795,9.01961,30.3
2,5799,100,2.1
3,5803,100,5.3
1,5808,9.01961,30.3
2,5811,100,2.2
3,5812,100,5.2
1,5816,9.01961,30.3
2,5820,100,2.2
3,5825,100,5.2
1,5828,9.01961,30.3
2,5835,100,2.2
3,5836,100,5.2
1,5840,9.01961,30.5
2,5843,100,2.2
3,5844,100,5.2
1,5849,9.01961,30.3
2,5853,100,2.2
3,5857,100,5.3
1,5861,9.01961,30.5
3,5865,100,5.3
2,5866,100,2.2
1,5872,9.01961,30.3
3,5873,100,5.3
2,5877,100,2.2
3,5881,100,5.2
1,5882,9.01961,30.3
2,5884,100,2.2
3,5894,100,5.3
1,5894,9.01961,30.5
2,5898,100,2.2
3,5902,100,5.2
1,5905,9.01961,30.3
2,5910,100,2.2
3,5914,100,5.2
1,5918,9.01961,30.3
2,5919,100,2.2
3,5922,100,5.2
1,5926,9.01961,30.5
2,5932,100,2.2
3,5936,100,5.2
1,5938,9.01961,30.3
2,5943,100,2.2
3,5944,100,5.2
1,5951,9.01961,30.3
2,5952,100,2.2
3,5955,100,5.2
1,5958,9.01961,30.3
2,5963,100,2.2
3,5967,100,5.2
1,5971,9.01961,30.3
2,5975,100,2.2
3,5975,100,5.2
1,5984,9.01961,30.3
3,5985,100,5.2
2,5991,100,2.2
1,5991,9.01961,30.5
3,5996,100,5.2
2,5997,100,2.2
1,6004,9.01961,30.3
3,6005,100,5.2
2,6008,100,2.2
1,6017,9.01961,30.3
3,6017,100,5.2
2,6020,100,2.2
3,6024,100,5.3
1,6024,9.01961,30.3
2,6029,100,2.2
3,6034,100,5.3
1,6036,9.01961,30.3
2,6042,100,2.2
3,6046,100,5.3
1,6046,9.01961,30.3
2,6053,100,2.2
3,6053,100,5.2
1,6058,9.01961,30.3
2,6061,100,2.2
3,6065,100,5.3
1,6069,9.01961,30.3
2,6074,100,2.2
3,6074,100,5.2
1,6078,9.41177,30.3
2,6087,100,2.2
3,6087,100,5.3
1,6090,9.41177,31
2,6095,100,2.2
3,6099,100,5.4
1,6102,9.41177,31.4
3,6107,100,5.4
2,6107,100,2.2
1,6111,9.41177,31.6
3,6115,100,5.5
2,6119,99.6078,2.3
1,6123,9.41177,31.8
3,6127,100,5.5
2,6127,100,2.3
1,6136,9.41177,31.6
3,6137,100,5.5
2,6140,100,2.2
1,6148,9.41177,31.6
3,6149,100,5.5
2,6152,100,2.3
3,6156,100,5.5
1,6156,9.41177,31.8
2,6160,100,2.3
3,6167,100,5.5
1,6167,9.41177,31.8
2,6173,100,2.2
3,6180,100,5.5
1,6180,9.41177,32
2,6185,100,2.2
3,6189,100,5.5
1,6189,9.41177,31.8
2,6193,100,2.3
3,6197,100,5.5
1,6200,9.41177,32
2,6206,100,2.2
3,6210,100,5.5
1,6214,9.41177,32
2,6218,100,2.3
3,6222,100,5.5
1,6222,9.41177,32
2,6226,100,2.2
3,6229,100,5.5
1,6233,9.41177,32.2
2,6238,100,2.2
3,6246,100,5.5
1,6246,9.41177,31.8
2,6249,100,2.3
3,6250,100,5.5
1,6255,9.41177,31.8
2,6262,100,2.2
3,6262,100,5.5
1,6267,9.41177,31.8
2,6270,100,2.2
3,6271,100,5.5
1,6278,9.41177,32
2,6282,100,2.2
3,6282,100,5.5
1,6287,9.41177,31.8
2,6291,100,2.2
3,6295,100,5.5
1,6300,9.41177,31.8
2,6303,100,2.2
3,6303,100,5.5
1,6311,9.41177,31.8
3,6311,100,5.5
2,6316,100,2.3
1,6320,9.41177,31.8
3,6324,100,5.5
2,6324,100,2.3
1,6333,9.41177,31.8
3,6333,100,5.5
2,6340,100,2.3
1,6345,9.41177,31.8
3,6345,100,5.5
2,6345,100,2.3
1,6353,9.41177,31.8
3,6357,100,5.5
2,6357,100,2.2
3,6365,100,5.5
1,6365,9.41177,32
2,6373,100,2.2
3,6373,100,5.5
1,6378,9.41177,31.8
2,6378,100,2.2
3,6386,100,5.5
1,6386,9.01961,32.5
2,6389,100,2.2
3,6394,100,5.4
1,6397,9.41177,31.4
2,6403,100,2.2
3,6406,100,5.4
1,6409,9.41177,31.4
2,6409,100,2.2
3,6414,100,5.5
1,6419,9.41177,31.8
2,6423,100,2.2
3,6427,100,5.5
1,6430,9.41177,31.8
2,6435,100,2.2
3,6435,100,5.5
1,6443,9.41177,31.8
2,6443,100,2.3
3,6447,100,5.5
1,6455,9.41177,31.8
2,6455,100,2.2
3,6458,100,5.5
1,6463,9.41177,31.8
2,6468,100,2.2
3,6468,100,5.5
1,6475,9.41177,31.8
2,6475,100,2.3
3,6480,100,5.5
1,6487,9.41177,32
2,6487,100,2.3
3,6492,100,5.5
1,6496,9.41177,32
3,6496,100,5.5
2,6500,100,2.3
1,6509,9.41177,31.8
3,6509,100,5.5
2,6513,99.6078,2.3
3,6521,100,5.5
1,6521,9.41177,31.8
2,6521,100,2.2
1,6528,9.41177,31.8
3,6528,100,5.5
2,6532,100,2.3
1,6542,9.01961,32.2
3,6542,100,5.5
2,6545,100,2.2
3,6549,100,5.4
1,6549,9.01961,31.2
2,6553,100,2.2
3,6562,100,5.4
1,6562,9.01961,30.8
2,6565,100,2.2
3,6570,100,5.4
1,6573,9.01961,30.5
2,6578,100,2.2
3,6582,100,5.3
1,6582,9.01961,30.5
2,6587,100,2.2
3,6592,100,5.3
1,6594,9.01961,30.5
2,6599,100,2.2
3,6599,100,5.3
1,6607,9.01961,30.8
2,6610,100,2.2
3,6610,100,5.3
1,6613,9.01961,30.3
2,6618,100,2.2
3,6626,100,5.3
1,6627,9.01961,30.3
2,6631,100,2.2
3,6631,100,5.2
1,6639,9.01961,30.3
2,6643,100,2.2
3,6644,100,5.2
1,6647,9.01961,30.3
3,6652,100,5.3
2,6652,100,2.2
1,6659,9.01961,30.3
3,6660,100,5.2
2,6664,100,2.2
1,6672,9.01961,30.3
3,6673,100,5.3
2,6678,100,2.2
3,6680,100,5.3
1,6681,9.01961,30.3
2,6685,100,2.2
3,6692,100,5.3
1,6692,9.01961,30.3
2,6697,100,2.2
3,6701,100,5.2
1,6705,9.01961,30.5
2,6706,100,2.2
3,6712,100,5.2
2,6717,100,2.2
3,6725,100,5.2
1,6726,9.01961,30.3
2,6729,100,2.2
3,6733,100,5.2
1,6737,9.01961,30.3
2,6741,100,2.1
3,6742,100,5.3
1,6750,9.01961,30.3
2,6751,100,2.2
3,6754,100,5.2
1,6758,9.01961,30.3
2,6762,100,2.2
3,6763,100,5.2
1,6771,9.01961,30.3
2,6771,100,2.2
3,6775,100,5.3
1,6783,9.01961,30.3
2,6783,100,2.2
3,6787,100,5.2
1,6791,9.01961,30.8
2,6793,100,2.2
3,6794,100,5.2
1,6803,9.01961,30.3
2,6804,100,2.2
3,6807,100,5.3
2,6816,100,2.1
3,6821,100,5.3
1,6821,9.01961,30.8
2,6830,99.2157,2.2
3,6831,100,5.2
1,6831,26.2745,30.3
2,6836,99.2157,4
3,6840,99.6078,7.8
1,6841,25.8824,62.2
3,6844,99.6078,11.6
2,6849,99.6078,5.6
1,6852,25.8824,83.8
3,6856,99.6078,13.9
2,6861,99.6078,6.4
1,6862,26.2745,90.9
3,6863,99.6078,15.1
2,6869,99.6078,6.9
1,6876,25.8824,95.5
3,6877,100,15.9
2,6882,99.6078,7
1,6886,25.8824,96.7
3,6887,100,16.3
2,6893,99.6078,7.1
1,6894,25.8824,98.5
3,6896,100,16.6
2,6901,99.6078,7.2
1,6906,25.8824,98.5
3,6907,99.6078,16.9
2,6913,99.6078,7.2
1,6918,25.8824,99.8
3,6919,99.6078,17
2,6926,100,7.2
1,6926,25.8824,99.1
3,6931,99.6078,17.1
2,6935,100,7.2
1,6942,25.8824,99.8
3,6943,99.6078,17.2
2,6945,100,7.3
1,6946,25.8824,99.8
3,6953,99.6078,17.2
2,6954,100,7.3
1,6957,25.8824,99.8
3,6958,99.6078,17.3
2,6967,100,7.3
1,6970,25.8824,100.4
3,6971,99.6078,17.3
2,6978,100,7.3
3,6978,99.6078,17.3
1,6979,25.8824,101
2,6987,100,7.3
3,6991,99.6078,17.4
1,6991,25.8824,101
2,6999,99.6078,7.4
3,6999,99.6078,17.4
1,6999,25.8824,100.4
2,7008,100,7.3
3,7012,99.6078,17.4
1,7012,25.8824,101.6
2,7019,99.6078,7.4
3,7024,99.6078,17.4
1,7024,25.8824,100.4
2,7028,100,7.3
3,7031,100,17.4
1,7031,25.8824,101
2,7040,100,7.4
3,7041,99.6078,17.5
1,7045,25.8824,101.6
2,7053,100,7.3
3,7054,99.6078,17.5
1,7054,25.8824,102.3
2,7060,100,7.4
3,7065,99.6078,17.5
1,7066,26.2745,101
2,7073,100,7.4
3,7074,100,17.6
1,7074,25.8824,102.9
2,7082,100,7.4
3,7085,99.6078,17.7
1,7086,25.8824,102.9
2,7095,99.6078,7.5
3,7098,99.6078,17.6
1,7099,25.8824,102.3
2,7106,100,7.4
3,7107,99.6078,17.6
1,7107,25.8824,102.3
2,7115,100,7.4
3,7120,99.6078,17.6
1,7121,25.8824,100.4
3,7127,100,17.6
2,7127,100,7.4
1,7131,25.8824,101
3,7139,100,17.6
2,7139,100,7.4
1,7139,25.8824,101.6
3,7146,99.6078,17.6
2,7146,100,7.4
1,7151,25.8824,101
3,7159,99.6078,17.6
2,7159,100,7.4
1,7163,25.8824,101
3,7167,99.6078,17.7
2,7173,100,7.4
1,7173,25.8824,101
3,7176,99.6078,17.6
2,7180,100,7.4
1,7183,25.8824,101
3,7188,100,17.6
2,7193,100,7.4
1,7193,25.8824,101
3,7197,99.6078,17.7
2,7200,100,7.4
1,7203,25.8824,101
3,7208,99.6078,17.7
2,7212,100,7.4
1,7216,25.8824,102.3
3,7216,99.6078,17.7
2,7225,100,7.4
1,7225,25.8824,101.6
3,7229,100,17.6
2,7233,100,7.4
3,7238,99.6078,17.6
1,7238,25.8824,101
2,7246,100,7.4
3,7250,99.6078,17.7
1,7250,25.8824,102.3
2,7262,100,7.4
3,7262,99.6078,17.7
1,7262,25.8824,101.6
2,7266,100,7.4
3,7266,99.6078,17.7
1,7274,25.8824,101.6
2,7274,100,7.4
3,7279,99.6078,17.7
1,7284,25.8824,101.6
2,7291,100,7.4
3,7291,99.6078,17.7
1,7298,25.8824,101.6
2,7298,99.6078,7.5
3,7299,99.6078,17.7
1,7304,25.8824,101
2,7308,100,7.4
3,7311,99.6078,17.7
1,7315,25.8824,102.3
2,7320,100,7.4
3,7320,99.6078,17.7
1,7328,25.8824,101.6
2,7328,100,7.4
3,7332,99.6078,17.7
1,7335,25.8824,101
2,7340,100,7.4
3,7348,99.6078,17.7
1,7348,25.8824,102.3
2,7348,99.6078,7.5
3,7352,99.6078,17.7
1,7357,25.8824,101
2,7361,100,7.4
3,7365,99.6078,17.7
1,7369,25.8824,101
2,7372,100,7.4
3,7373,99.6078,17.7
1,7380,25.8824,101
2,7381,99.6078,7.5
3,7385,99.6078,17.7
1,7392,25.8824,101.6
2,7393,100,7.4
3,7393,100,17.7
1,7402,25.8824,101
2,7406,100,7.4
3,7406,99.6078,17.8
1,7412,25.8824,102.3
2,7413,100,7.4
3,7418,99.6078,17.8
1,7421,25.8824,102.3
2,7424,100,7.4
3,7425,100,17.8
1,7434,25.8824,101
3,7435,99.6078,17.8
2,7438,100,7.4
1,7446,25.4902,104.2
3,7447,100,17.7
2,7447,99.6078,7.5
3,7454,99.6078,17.6
1,7454,25.8824,100.4
2,7458,100,7.3
3,7466,99.6078,17.7
1,7467,25.8824,101
2,7470,100,7.4
3,7476,99.6078,17.7
1,7479,25.8824,102.3
2,7480,100,7.4
3,7487,99.6078,17.8
1,7488,25.4902,103.6
2,7492,100,7.4
3,7495,99.6078,17.7
1,7499,25.8824,100.4
2,7500,100,7.4
3,7506,99.6078,17.7
1,7511,25.8824,101.6
2,7512,100,7.4
3,7515,99.6078,17.7
1,7520,25.8824,102.3
2,7525,100,7.4
3,7528,99.6078,17.7
1,7531,25.8824,102.3
2,7532,100,7.4
3,7537,99.6078,17.8
1,7544,25.8824,102.3
2,7545,100,7.5
3,7552,99.6078,17.8
1,7553,25.8824,101
2,7556,100,7.4
3,7559,100,17.7
1,7564,25.8824,101
2,7565,100,7.4
3,7569,100,17.7
1,7576,25.8824,101.6
2,7577,100,7.5
3,7581,99.6078,17.8
1,7585,25.8824,101.6
2,7592,100,7.4
3,7593,100,17.8
1,7598,25.8824,101
2,7599,100,7.5
3,7602,100,17.7
1,7606,25.8824,101.6
2,7610,100,7.4
3,7610,100,17.8
1,7618,25.8824,101
2,7619,100,7.4
3,7622,100,17.8
1,7631,25.8824,101
2,7631,100,7.4
3,7633,99.6078,17.8
1,7639,25.8824,102.3
2,7642,100,7.5
3,7642,99.6078,17.8
1,7651,25.8824,101.6
2,7651,100,7.4
3,7655,99.6078,17.8
1,7663,25.098,102.3
3,7663,99.6078,17.8
2,7664,100,7.4
1,7671,25.4902,100.4
3,7672,99.6078,17.5
2,7676,100,7.3
3,7684,99.6078,17.5
1,7684,25.4902,99.8
2,7685,100,7.4
3,7692,99.6078,17.5
1,7695,25.4902,99.8
2,7695,100,7.3
3,7704,99.6078,17.5
1,7704,25.4902,101
2,7707,100,7.4
3,7712,99.6078,17.5
1,7716,25.4902,100.4
2,7716,100,7.3
3,7725,99.6078,17.5
1,7725,25.4902,99.8
2,7729,99.6078,7.3
3,7737,99.6078,17.5
1,7738,25.4902,99.8
2,7740,99.6078,7.4
3,7745,99.6078,17.5
1,7749,25.4902,99.8
2,7750,100,7.3
3,7753,99.6078,17.5
1,7757,25.4902,101.6
2,7761,100,7.3
3,7765,99.6078,17.5
1,7769,25.4902,99.8
2,7770,100,7.3
3,7773,99.6078,17.5
1,7781,25.4902,99.1
2,7781,100,7.3
3,7785,99.6078,17.5
1,7790,25.4902,101
2,7795,100,7.3
3,7795,99.6078,17.5
1,7802,25.4902,99.8
2,7803,100,7.4
3,7807,99.6078,17.5
1,7815,25.4902,99.8
2,7816,100,7.3
3,7816,99.6078,17.5
1,7822,25.4902,99.8
2,7826,100,7.3
3,7826,100,17.5
1,7835,25.4902,99.8
2,7835,100,7.3
3,7838,99.6078,17.5
1,7847,25.4902,99.8
3,7847,99.6078,17.6
2,7847,100,7.3
1,7855,25.4902,99.1
3,7856,99.6078,17.5
2,7860,99.6078,7.4
3,7868,99.6078,17.5
1,7868,25.4902,99.8
2,7868,100,7.3
3,7876,99.6078,17.5
1,7880,25.4902,99.8
2,7880,100,7.3
3,7888,99.6078,17.6
1,7889,25.4902,99.8
2,7892,100,7.4
3,7896,99.6078,17.5
1,7901,25.4902,100.4
2,7901,100,7.4
3,7909,99.6078,17.6
1,7909,25.4902,99.8
2,7913,100,7.3
3,7917,99.6078,17.5
1,7920,25.4902,99.8
2,7921,100,7.3
3,7929,99.6078,17.5
1,7934,25.4902,99.8
2,7934,100,7.3
3,7942,99.6078,17.5
1,7942,25.4902,99.8
2,7946,100,7.3
3,7949,99.6078,17.5
1,7954,25.4902,100.4
2,7955,100,7.3
3,7962,99.6078,17.6
1,7965,25.4902,99.8
2,7965,100,7.3
3,7970,99.6078,17.5
1,7975,25.4902,99.8
2,7978,100,7.3
3,7983,100,17.5
1,7987,25.4902,99.8
2,7988,100,7.4
3,7991,100,17.5
1,8000,25.4902,101
2,8000,100,7.3
3,8004,99.6078,17.5
1,8012,25.4902,101
2,8012,100,7.3
3,8012,100,17.5
1,8020,25.4902,99.8
2,8020,100,7.3
3,8025,99.6078,17.6
1,8032,25.4902,99.8
2,8032,100,7.3
3,8035,99.6078,17.5
1,8040,25.4902,99.8
2,8044,100,7.3
3,8044,99.6078,17.6
1,8052,25.4902,99.8
2,8053,100,7.3
3,8057,99.6078,17.6
1,8065,25.4902,101
2,8065,100,7.4
3,8069,99.6078,17.6
1,8072,25.4902,99.8
2,8076,100,7.3
3,8077,99.6078,17.5
1,8085,25.4902,99.8
3,8085,99.6078,17.5
2,8085,100,7.4
3,8092,100,17.5
1,8098,25.4902,99.8
2,8098,100,7.3
3,8106,99.6078,17.6
1,8106,25.4902,99.8
2,8109,99.6078,7.4
3,8115,99.6078,17.5
1,8117,25.4902,99.8
2,8117,99.6078,7.3
3,8126,99.6078,17.5
1,8126,25.4902,100.4
2,8130,100,7.3
3,8134,99.6078,17.5
1,8138,25.4902,100.4
2,8143,100,7.3
3,8147,99.6078,17.6
1,8150,25.4902,99.8
2,8150,100,7.3
3,8158,99.6078,17.5
1,8159,25.4902,99.8
2,8162,100,7.3
3,8167,100,17.5
1,8171,25.4902,99.8
2,8180,100,7.3
3,8180,99.6078,17.5
1,8184,25.4902,100.4
2,8184,99.6078,7.4
3,8187,99.6078,17.5
1,8192,25.4902,100.4
2,8195,100,7.3
3,8200,100,17.5
1,8203,25.4902,99.8
2,8208,99.6078,7.4
3,8208,99.6078,17.6
1,8216,25.4902,99.1
2,8216,100,7.3
3,8220,99.6078,17.5
1,8224,25.4902,99.8
2,8229,100,7.3
3,8233,99.6078,17.6
1,8237,25.4902,100.4
2,8240,99.6078,7.4
3,8240,99.6078,17.6
1,8248,25.4902,101
2,8248,100,7.3
3,8253,99.6078,17.6
1,8257,25.4902,100.4
3,8261,99.6078,17.5
2,8261,100,7.3
1,8269,25.4902,99.8
3,8269,99.6078,17.5
2,8274,100,7.4
3,8282,99.6078,17.5
2,8282,100,7.3
1,8290,25.4902,99.8
3,8293,99.6078,17.5
